,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant,GO term
4151,XLOC_004024,XLOC_004024,PXA2,XI:86224-88786,NI,I,NOTEST,0.20654099999999997,0.102364,-1.01272,0.0,1.0,1.0,no,
4152,XLOC_004025,XLOC_004025,FAT3,XI:89283-91536,NI,I,NOTEST,2.09763,3.08481,0.55642,0.0,1.0,1.0,no,
4153,XLOC_004026,XLOC_004026,MTR2,XI:92643-93660,NI,I,OK,109.014,108.399,-0.00816358,-0.016172899999999997,0.98605,0.9875889999999999,no,
4154,XLOC_004027,XLOC_004027,YKL183C-A,XI:98394-98607,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4155,XLOC_004028,XLOC_004028,COY1,XI:110463-112503,NI,I,NOTEST,1.87365,1.42998,-0.389857,0.0,1.0,1.0,no,
4156,XLOC_004029,XLOC_004029,STE3,XI:113214-115490,NI,I,NOTEST,7.096430000000001,3.63375,-0.965636,0.0,1.0,1.0,no,
4157,XLOC_004030,XLOC_004030,LST4,XI:115499-117986,NI,I,OK,12.235999999999999,9.90724,-0.304581,-0.476285,0.5304,0.8984770000000001,no,
4158,XLOC_004031,XLOC_004031,TPO5,XI:120379-122236,NI,I,OK,17.2359,11.2119,-0.62039,-0.909206,0.19775,0.757976,no,
4159,XLOC_004032,XLOC_004032,YKL169C,XI:130633-131068,NI,I,OK,33.7684,39.3297,0.21994299999999997,0.2147,0.76505,0.961082,no,
4160,XLOC_004033,XLOC_004033,KKQ8,XI:131287-133462,NI,I,NOTEST,1.72597,2.09211,0.27755100000000005,0.0,1.0,1.0,no,
4161,XLOC_004034,XLOC_004034,MRP49,XI:133720-134134,NI,I,OK,96.2523,44.0273,-1.12842,-1.27138,0.0733,0.541902,no,
4162,XLOC_004035,XLOC_004035,TPK3,XI:134508-135705,NI,I,NOTEST,3.5748,1.7638,-1.01918,0.0,1.0,1.0,no,
4163,XLOC_004036,XLOC_004036,YKL165C-A,XI:135789-136023,NI,I,NOTEST,7.76929,0.0,-inf,0.0,1.0,1.0,no,
4164,XLOC_004037,XLOC_004037,MCD4,XI:136142-140723,NI,I,NOTEST,6.07489,7.94165,0.386581,0.0,1.0,1.0,no,
4165,XLOC_004038,XLOC_004038,tE(UUC)K,XI:141017-141089,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4166,XLOC_004039,XLOC_004039,PIR1,XI:141187-143226,NI,I,OK,45.6654,79.2333,0.7950050000000001,1.37773,0.0874,0.586013,no,
4167,XLOC_004040,XLOC_004040,YKL162C-A,XI:144400-146189,NI,I,OK,59.5368,53.354,-0.158186,-0.0803077,0.8715,0.9731190000000001,no,
4168,XLOC_004041,XLOC_004041,YKL162C,XI:147629-148838,NI,I,NOTEST,5.1536599999999995,1.98655,-1.37533,0.0,1.0,1.0,no,
4169,XLOC_004042,XLOC_004042,KDX1,XI:149385-150687,NI,I,OK,11.868,26.8902,1.18001,1.67215,0.02965,0.406484,no,
4170,XLOC_004043,XLOC_004043,RCN1,XI:153815-154451,NI,I,OK,7.43928,11.9203,0.680181,0.46558299999999997,0.5117,0.897433,no,
4171,XLOC_004044,XLOC_004044,YKL156C-A,XI:158612-159212,NI,I,OK,443.009,261.028,-0.763134,-0.453482,0.60355,0.92055,no,
4172,XLOC_004045,XLOC_004045,RSM22,XI:159455-161342,NI,I,NOTEST,9.14506,3.1567,-1.5345799999999998,0.0,1.0,1.0,no,
4173,XLOC_004046,XLOC_004046,tR(UCU)K,XI:162486-162558,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4174,XLOC_004047,XLOC_004047,GPM1,XI:163599-164385,NI,I,OK,288.343,954.591,1.7270900000000002,3.18207,5e-05,0.00594074,yes,
4175,XLOC_004048,XLOC_004048,NNR2,XI:164885-166194,NI,I,OK,49.4117,46.0289,-0.102311,-0.186928,0.8047,0.968592,no,
4176,XLOC_004049,XLOC_004049,DBR1,XI:166232-168829,NI,I,NOTEST,9.122060000000001,7.04448,-0.372867,0.0,1.0,1.0,no,
4177,XLOC_004050,XLOC_004050,SDH1,XI:169206-171129,NI,I,NOTEST,3.4443300000000003,7.15805,1.05534,0.0,1.0,1.0,no,
4178,XLOC_004051,XLOC_004051,YKL147C,XI:171550-173861,NI,I,NOTEST,0.0,6.267440000000001,inf,0.0,1.0,1.0,no,
4179,XLOC_004052,XLOC_004052,RPC25,XI:175842-176481,NI,I,OK,53.1625,37.1911,-0.5154479999999999,-0.724226,0.33265,0.828551,no,
4180,XLOC_004053,XLOC_004053,"HSK3,MRPL31",XI:182957-186292,NI,I,OK,37.0818,63.1882,0.768943,0.590041,0.4464,0.879597,no,
4181,XLOC_004054,XLOC_004054,APL2,XI:186415-188640,NI,I,NOTEST,4.4259,3.37126,-0.392685,0.0,1.0,1.0,no,
4182,XLOC_004055,XLOC_004055,OCT1,XI:189123-191442,NI,I,NOTEST,4.20911,1.73092,-1.28197,0.0,1.0,1.0,no,
4183,XLOC_004056,XLOC_004056,YKL133C,XI:191678-193070,NI,I,NOTEST,2.36469,2.16721,-0.12581099999999998,0.0,1.0,1.0,no,
4184,XLOC_004057,XLOC_004057,RMA1,XI:193573-194999,NI,I,NOTEST,4.02405,1.0204600000000001,-1.97943,0.0,1.0,1.0,no,
4185,XLOC_004058,XLOC_004058,SHE2,XI:195287-196028,NI,I,OK,23.249000000000002,21.4068,-0.119104,-0.147953,0.8349,0.971607,no,
4186,XLOC_004059,XLOC_004059,MYO3,XI:196348-200167,NI,I,NOTEST,0.777134,1.58681,1.0299,0.0,1.0,1.0,no,
4187,XLOC_004060,XLOC_004060,PMU1,XI:200883-201771,NI,I,OK,79.4204,62.2303,-0.351892,-0.638289,0.3827,0.8575870000000001,no,
4188,XLOC_004061,XLOC_004061,SRP21,XI:212494-212998,NI,I,OK,57.6898,40.0631,-0.52604,-0.6770520000000001,0.3582,0.841543,no,
4189,XLOC_004062,XLOC_004062,VPH2,XI:218569-219437,NI,I,OK,32.8542,38.813,0.24046199999999998,0.322881,0.6551,0.934077,no,
4190,XLOC_004063,XLOC_004063,"PRR1,YKL115C",XI:221343-223285,NI,I,OK,5.15995,13.1537,1.35004,1.17707,0.0646,0.52664,no,
4191,XLOC_004064,XLOC_004064,APN1,XI:223351-224455,NI,I,NOTEST,9.469619999999999,4.25892,-1.1528200000000002,0.0,1.0,1.0,no,
4192,XLOC_004065,XLOC_004065,RAD27,XI:224726-225875,NI,I,OK,14.7432,15.9391,0.112517,0.16121,0.847,0.971607,no,
4193,XLOC_004066,XLOC_004066,YKL111C,XI:226569-228799,NI,I,NOTEST,0.0,1.876,inf,0.0,1.0,1.0,no,
4194,XLOC_004067,XLOC_004067,KTI12,XI:228938-229880,NI,I,OK,9.694519999999999,11.0995,0.19525399999999998,0.22236799999999998,0.7648,0.961082,no,
4195,XLOC_004068,XLOC_004068,YKL106C-A,XI:237146-237266,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4196,XLOC_004069,XLOC_004069,SEG2,XI:239184-242583,NI,I,NOTEST,0.650694,0.9914059999999999,0.607498,0.0,1.0,1.0,no,
4197,XLOC_004070,XLOC_004070,GFA1,XI:243219-245373,NI,I,OK,39.3243,38.0286,-0.0483356,-0.0878969,0.90385,0.978844,no,catalytic activity
4198,XLOC_004071,XLOC_004071,YKL103C,XI:246137-247682,NI,I,OK,26.2773,36.1644,0.460754,0.804499,0.30445,0.8071699999999999,no,
4199,XLOC_004072,XLOC_004072,YKL102C,XI:248061-248367,NI,I,NOTEST,8.0237,2.87905,-1.4786700000000002,0.0,1.0,1.0,no,
4200,XLOC_004073,XLOC_004073,YPF1,XI:253696-255460,NI,I,NOTEST,7.03936,4.77454,-0.560081,0.0,1.0,1.0,no,
4201,XLOC_004074,XLOC_004074,UTP11,XI:255719-256472,NI,I,OK,22.2794,16.430999999999997,-0.43928999999999996,-0.538187,0.5509,0.900739,no,
4202,XLOC_004075,XLOC_004075,YKL097C,XI:258502-258913,NI,I,NOTEST,2.9041,0.0,-inf,0.0,1.0,1.0,no,
4203,XLOC_004076,XLOC_004076,YKL096C-B,XI:259072-259222,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4204,XLOC_004077,XLOC_004077,BUD2,XI:266144-269459,NI,I,NOTEST,1.57691,0.620894,-1.3446799999999999,0.0,1.0,1.0,no,
4205,XLOC_004078,XLOC_004078,YKL091C,XI:269717-270650,NI,I,OK,17.0007,11.5693,-0.55529,-0.6793060000000001,0.3464,0.8330219999999999,no,
4206,XLOC_004079,XLOC_004079,CYT2,XI:277188-277863,NI,I,OK,29.4235,30.3258,0.043577099999999994,0.0552823,0.9557,0.979664,no,
4207,XLOC_004080,XLOC_004080,RRP14,XI:280920-282329,NI,I,NOTEST,4.1184400000000005,1.9249900000000002,-1.09724,0.0,1.0,1.0,no,
4208,XLOC_004081,XLOC_004081,"PSY1,YKL075C",XI:292837-294308,NI,I,OK,30.6758,34.3593,0.163598,0.16686099999999998,0.83705,0.971607,no,
4209,XLOC_004082,XLOC_004082,MUD2,XI:294609-296193,NI,I,NOTEST,5.31619,6.858569999999999,0.367516,0.0,1.0,1.0,no,
4210,XLOC_004083,XLOC_004083,tV(AAC)K1,XI:308143-308217,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4211,XLOC_004084,XLOC_004084,tH(GUG)K,XI:313400-313472,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4212,XLOC_004085,XLOC_004085,YET1,XI:316436-317057,NI,I,OK,187.65,142.1,-0.40114,-0.727254,0.32295,0.8253520000000001,no,
4213,XLOC_004086,XLOC_004086,YKL063C,XI:321014-321518,NI,I,NOTEST,2.5537900000000002,4.55291,0.83415,0.0,1.0,1.0,no,
4214,XLOC_004087,XLOC_004087,FBA1,XI:326407-327487,NI,I,OK,1274.56,2998.76,1.23437,1.71367,0.0505,0.500012,no,
4215,XLOC_004088,XLOC_004088,MPE1,XI:328117-329443,NI,I,NOTEST,3.4718699999999996,3.7249199999999996,0.101493,0.0,1.0,1.0,no,
4216,XLOC_004089,XLOC_004089,NUP120,XI:330855-333969,NI,I,NOTEST,2.97138,1.68692,-0.816747,0.0,1.0,1.0,no,
4217,XLOC_004090,XLOC_004090,TMA19,XI:334411-334915,NI,I,OK,520.683,637.776,0.292644,0.629236,0.43615,0.875217,no,
4218,XLOC_004091,XLOC_004091,OAR1,XI:335320-336157,NI,I,OK,14.6126,10.4908,-0.47809700000000005,-0.479729,0.53085,0.8984770000000001,no,
4219,XLOC_004092,XLOC_004092,DEF1,XI:336536-338753,NI,I,NOTEST,4.24735,5.725969999999999,0.430957,0.0,1.0,1.0,no,
4220,XLOC_004093,XLOC_004093,MDM35,XI:339181-339442,NI,I,OK,85.3248,98.0423,0.200439,0.16789400000000002,0.8051,0.968592,no,
4221,XLOC_004094,XLOC_004094,ASK1,XI:339571-340546,NI,I,OK,17.3275,36.3266,1.06796,1.55155,0.0587,0.515147,no,
4222,XLOC_004095,XLOC_004095,YKL050C,XI:342851-345620,NI,I,NOTEST,0.452953,0.378475,-0.25916500000000003,0.0,1.0,1.0,no,
4223,XLOC_004096,XLOC_004096,CSE4,XI:346074-346764,NI,I,NOTEST,6.1285099999999995,6.32786,0.046181099999999996,0.0,1.0,1.0,no,
4224,XLOC_004097,XLOC_004097,ELM1,XI:347213-349136,NI,I,NOTEST,1.17225,1.34966,0.203319,0.0,1.0,1.0,no,
4225,XLOC_004098,XLOC_004098,DCW1,XI:351274-352624,NI,I,OK,23.2217,24.601999999999997,0.08330089999999998,0.125986,0.86335,0.971607,no,
4226,XLOC_004099,XLOC_004099,NFU1,XI:361057-361828,NI,I,OK,30.3479,31.0177,0.0314946,0.044369,0.9631,0.979664,no,
4227,XLOC_004100,XLOC_004100,YKL036C,XI:369364-371390,NI,I,NOTEST,2.1934299999999998,2.31141,0.07558569999999999,0.0,1.0,1.0,no,
4228,XLOC_004101,XLOC_004101,IXR1,XI:380064-381858,NI,I,NOTEST,5.06233,9.49077,0.906723,0.0,1.0,1.0,no,
4229,XLOC_004102,XLOC_004102,MAE1,XI:382497-384725,NI,I,OK,13.6458,22.2322,0.704199,1.1928299999999998,0.1432,0.693936,no,
4230,XLOC_004103,XLOC_004103,GPX1,XI:389379-389883,NI,I,OK,16.8055,6.70752,-1.32508,-0.871821,0.23165,0.769278,no,
4231,XLOC_004104,XLOC_004104,PAN3,XI:390239-392279,NI,I,NOTEST,1.60754,1.6524,0.0397065,0.0,1.0,1.0,no,
4232,XLOC_004105,XLOC_004105,URA6,XI:392525-393140,NI,I,OK,29.9557,43.6884,0.5444220000000001,0.736279,0.34,0.828551,no,
4233,XLOC_004106,XLOC_004106,YKL023C-A,XI:393145-393373,NI,I,OK,53.2344,144.989,1.44551,1.06451,0.15205,0.713123,no,
4234,XLOC_004107,XLOC_004107,CDC16,XI:394725-397248,NI,I,NOTEST,3.3666400000000003,2.15725,-0.6421140000000001,0.0,1.0,1.0,no,
4235,XLOC_004108,XLOC_004108,MAK11,XI:397343-398750,NI,I,NOTEST,9.08349,5.7575199999999995,-0.657799,0.0,1.0,1.0,no,
4236,XLOC_004109,XLOC_004109,SPT23,XI:398831-402080,NI,I,NOTEST,4.54779,2.69499,-0.754883,0.0,1.0,1.0,no,
4237,XLOC_004110,XLOC_004110,YKL018C-A,XI:403579-403879,NI,I,OK,29.4554,92.4526,1.65018,1.3608799999999999,0.08815,0.587911,no,
4238,XLOC_004111,XLOC_004111,HCS1,XI:405189-407241,NI,I,NOTEST,1.46482,0.674772,-1.11825,0.0,1.0,1.0,no,
4239,XLOC_004112,XLOC_004112,ATP7,XI:407464-407989,NI,I,OK,67.2464,45.7655,-0.555198,-0.746291,0.31985,0.822838,no,
4240,XLOC_004113,XLOC_004113,URB1,XI:411618-416913,NI,I,NOTEST,2.25458,2.01107,-0.16489600000000001,0.0,1.0,1.0,no,
4241,XLOC_004114,XLOC_004114,ARC19,XI:417507-418023,NI,I,OK,106.53299999999999,132.987,0.31999299999999997,0.49172899999999997,0.486,0.8945770000000001,no,
4242,XLOC_004115,XLOC_004115,CCE1,XI:420154-421216,NI,I,NOTEST,9.12705,7.0107800000000005,-0.380573,0.0,1.0,1.0,no,
4243,XLOC_004116,XLOC_004116,UFD4,XI:421423-425875,NI,I,NOTEST,2.76459,1.93451,-0.515099,0.0,1.0,1.0,no,
4244,XLOC_004117,XLOC_004117,LAC1,XI:427294-428551,NI,I,OK,61.2863,39.6254,-0.629138,-1.0364799999999998,0.13225,0.672612,no,
4245,XLOC_004118,XLOC_004118,SFT1,XI:430197-430632,NI,I,OK,39.2906,52.1891,0.409563,0.311713,0.67735,0.93904,no,
4246,XLOC_004119,XLOC_004119,SNR87,XI:431029-431138,NI,I,OK,189.75900000000001,71.5905,-1.4063299999999999,-0.766529,0.5,0.8967209999999999,no,
4247,XLOC_004120,XLOC_004120,BYE1,XI:433092-434877,NI,I,NOTEST,2.79699,1.6473,-0.76377,0.0,1.0,1.0,no,
4248,XLOC_004121,XLOC_004121,MRP17,XI:437096-437492,NI,I,OK,16.6694,16.3424,-0.028582299999999998,-0.018323500000000003,0.89385,0.978844,no,
4249,XLOC_004122,XLOC_004122,MET14,XI:438776-439385,NI,I,OK,111.704,29.3947,-1.92605,-2.54528,0.0013,0.0631879,no,
4250,XLOC_004123,XLOC_004123,VPS1,XI:440607-442722,NI,I,NOTEST,6.22383,7.72078,0.310944,0.0,1.0,1.0,no,
4251,XLOC_004124,XLOC_004124,ECM9,XI:446798-448036,NI,I,NOTEST,4.0662400000000005,3.46449,-0.231052,0.0,1.0,1.0,no,
4252,XLOC_004125,XLOC_004125,YKR005C,XI:448520-450167,NI,I,NOTEST,0.413155,3.15405,2.93245,0.0,1.0,1.0,no,
4253,XLOC_004126,XLOC_004126,MRPL13,XI:450422-451217,NI,I,OK,28.9977,30.0407,0.050979699999999996,0.06878580000000001,0.92405,0.979073,no,
4254,XLOC_004127,XLOC_004127,FOX2,XI:454351-457054,NI,I,NOTEST,2.30015,1.80877,-0.34671399999999997,0.0,1.0,1.0,no,
4255,XLOC_004128,XLOC_004128,TOF2,XI:458923-461239,NI,I,NOTEST,1.0797299999999999,1.6737400000000002,0.632404,0.0,1.0,1.0,no,
4256,XLOC_004129,XLOC_004129,YKR011C,XI:461634-462696,NI,I,OK,18.2014,10.6192,-0.777373,-0.857333,0.2266,0.769278,no,
4257,XLOC_004130,XLOC_004130,YKR012C,XI:463738-464948,NI,I,NOTEST,2.9904599999999997,1.9612900000000002,-0.60856,0.0,1.0,1.0,no,
4258,XLOC_004131,XLOC_004131,YPT52,XI:465366-466071,NI,I,OK,17.0928,11.0756,-0.626001,-0.6572939999999999,0.3988,0.864864,no,
4259,XLOC_004132,XLOC_004132,YKR015C,XI:466960-468667,NI,I,NOTEST,5.98644,2.66128,-1.1695799999999998,0.0,1.0,1.0,no,
4260,XLOC_004133,XLOC_004133,HEL1,XI:471693-473349,NI,I,NOTEST,4.65607,4.24981,-0.131714,0.0,1.0,1.0,no,
4261,XLOC_004134,XLOC_004134,YKR018C,XI:473722-475900,NI,I,OK,24.2392,23.5548,-0.041320800000000005,-0.0729221,0.9226,0.979073,no,
4262,XLOC_004135,XLOC_004135,IRS4,XI:476215-478063,NI,I,NOTEST,4.00765,6.746,0.751278,0.0,1.0,1.0,no,
4263,XLOC_004136,XLOC_004136,NTR2,XI:482170-483139,NI,I,NOTEST,2.0331900000000003,2.2770900000000003,0.163441,0.0,1.0,1.0,no,
4264,XLOC_004137,XLOC_004137,DBP7,XI:485143-487372,NI,I,NOTEST,2.85703,4.08885,0.51718,0.0,1.0,1.0,no,
4265,XLOC_004138,XLOC_004138,GCN3,XI:488737-489655,NI,I,OK,16.382,22.2198,0.439733,0.559534,0.4353,0.875217,no,
4266,XLOC_004139,XLOC_004139,SET3,XI:497577-499833,NI,I,NOTEST,1.51424,2.3961099999999997,0.662107,0.0,1.0,1.0,no,
4267,XLOC_004140,XLOC_004140,SPO14,XI:501343-506395,NI,I,NOTEST,0.905109,1.33009,0.555362,0.0,1.0,1.0,no,
4268,XLOC_004141,XLOC_004141,YKR033C,XI:506878-507707,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4269,XLOC_004142,XLOC_004142,OPI8,XI:507919-508561,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4270,XLOC_004143,XLOC_004143,CAF4,XI:508701-510633,NI,I,NOTEST,5.26959,2.16248,-1.285,0.0,1.0,1.0,no,
4271,XLOC_004144,XLOC_004144,SPC34,XI:510909-511797,NI,I,OK,12.1327,13.1456,0.11567899999999999,0.13705499999999998,0.85125,0.971607,no,
4272,XLOC_004145,XLOC_004145,KAE1,XI:511998-513159,NI,I,OK,32.5398,34.2075,0.072108,0.123832,0.8785,0.975305,no,
4273,XLOC_004146,XLOC_004146,tD(GUC)K,XI:513331-513403,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4274,XLOC_004147,XLOC_004147,YKR040C,XI:518062-518950,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4275,XLOC_004148,XLOC_004148,SHB17,XI:519526-522014,NI,I,OK,110.02799999999999,105.81700000000001,-0.0562916,-0.0939714,0.90655,0.978844,no,
4276,XLOC_004149,XLOC_004149,YKR045C,XI:523417-523969,NI,I,OK,5.4868,12.0504,1.13504,0.68302,0.35525,0.8392059999999999,no,
4277,XLOC_004150,XLOC_004150,PET10,XI:524222-525074,NI,I,OK,21.8637,14.5486,-0.587653,-0.6476069999999999,0.342,0.8292790000000001,no,
4278,XLOC_004151,XLOC_004151,NAP1,XI:525256-526640,NI,I,OK,27.2518,48.4408,0.8298700000000001,1.72193,0.0666,0.52664,no,
4279,XLOC_004152,XLOC_004152,FMP46,XI:526829-527231,NI,I,OK,59.9202,85.9016,0.5196430000000001,0.5639930000000001,0.40565,0.865906,no,
4280,XLOC_004153,XLOC_004153,MRS4,XI:532549-533464,NI,I,OK,37.2286,46.0802,0.307733,0.43743699999999996,0.5273,0.898121,no,
4281,XLOC_004154,XLOC_004154,YSR3,XI:534066-535281,NI,I,OK,16.5376,19.9146,0.26808000000000004,0.369108,0.60315,0.92055,no,
4282,XLOC_004155,XLOC_004155,DYN1,XI:535646-547925,NI,I,NOTEST,1.14109,1.44064,0.336306,0.0,1.0,1.0,no,
4283,XLOC_004156,XLOC_004156,SNR42,XI:559015-559366,NI,I,OK,1789.2,667.367,-1.42276,-2.648,0.00085,0.0454467,yes,
4284,XLOC_004157,XLOC_004157,LAS1,XI:560788-562297,NI,I,NOTEST,3.9582599999999997,3.21311,-0.300896,0.0,1.0,1.0,no,
4285,XLOC_004158,XLOC_004158,PAM17,XI:565298-565892,NI,I,OK,48.25899999999999,68.9085,0.513884,0.7046140000000001,0.32045,0.823061,no,
4286,XLOC_004159,XLOC_004159,CCP1,XI:566112-567198,NI,I,OK,48.1339,36.5565,-0.396928,-0.672261,0.36645,0.845242,no,
4287,XLOC_004160,XLOC_004160,BET3,XI:570327-570909,NI,I,OK,91.7994,111.32,0.27815500000000004,0.430167,0.52995,0.8984770000000001,no,
4288,XLOC_004161,XLOC_004161,DRE2,XI:574933-575980,NI,I,OK,35.2033,19.5149,-0.851136,-1.2945,0.14025,0.691048,no,
4289,XLOC_004162,XLOC_004162,SIS2,XI:576434-578123,NI,I,NOTEST,6.2634,8.49131,0.43904099999999996,0.0,1.0,1.0,no,
4290,XLOC_004163,XLOC_004163,YKR073C,XI:578186-578507,NI,I,NOTEST,0.0,7.4317,inf,0.0,1.0,1.0,no,
4291,XLOC_004164,XLOC_004164,YKR075C,XI:578964-580750,NI,I,OK,29.1354,6.28715,-2.2123,-0.9605360000000001,0.26575,0.782852,no,
4292,XLOC_004165,XLOC_004165,TRZ1,XI:586788-589305,NI,I,NOTEST,1.99583,1.7118099999999998,-0.22146999999999997,0.0,1.0,1.0,no,
4293,XLOC_004166,XLOC_004166,RPF2,XI:591505-592540,NI,I,OK,18.109,13.155999999999999,-0.460995,-0.597986,0.47015,0.8903700000000001,no,
4294,XLOC_004167,XLOC_004167,DAD2,XI:596420-596822,NI,I,OK,19.0924,17.6397,-0.114174,-0.0723312,0.89385,0.978844,no,
4295,XLOC_004168,XLOC_004168,HBS1,XI:597054-598890,NI,I,NOTEST,5.1533,7.80859,0.5995659999999999,0.0,1.0,1.0,no,
4296,XLOC_004169,XLOC_004169,MRPL20,XI:599093-599681,NI,I,OK,88.5991,69.13,-0.35798,-0.523619,0.47265,0.8903700000000001,no,
4297,XLOC_004170,XLOC_004170,OMA1,XI:603194-604232,NI,I,OK,15.6445,17.4933,0.161146,0.21573499999999998,0.76355,0.961082,no,
4298,XLOC_004171,XLOC_004171,TVP38,XI:604404-605418,NI,I,OK,34.3396,25.2874,-0.441456,-0.622904,0.39105,0.860218,no,
4299,XLOC_004172,XLOC_004172,TGL4,XI:605632-608365,NI,I,NOTEST,3.01598,3.4931400000000004,0.21189699999999997,0.0,1.0,1.0,no,
4300,XLOC_004173,XLOC_004173,SRP40,XI:612664-613885,NI,I,OK,29.0854,45.8168,0.65558,1.0522799999999999,0.1909,0.7539779999999999,no,
4301,XLOC_004174,XLOC_004174,RPL40B,XI:617651-618750,NI,I,OK,396.666,572.4490000000001,0.529222,0.986925,0.1998,0.760901,no,
4302,XLOC_004175,XLOC_004175,UBP11,XI:633025-635179,NI,I,NOTEST,1.21494,0.9227540000000001,-0.39687100000000003,0.0,1.0,1.0,no,
4303,XLOC_004176,XLOC_004176,SKG1,XI:638900-639968,NI,I,OK,23.1991,24.3552,0.0701583,0.09826660000000001,0.894,0.978844,no,
4304,XLOC_004177,XLOC_004177,VBA5,XI:658715-660464,NI,I,NOTEST,0.23816500000000002,0.8453860000000001,1.82765,0.0,1.0,1.0,no,
4305,XLOC_004178,XLOC_004178,-,XI:202035-202853,NI,I,OK,15.3132,6.59495,-1.2153399999999999,-1.1077,0.12175,0.654207,no,
4306,XLOC_004179,XLOC_004179,-,XI:513505-514780,NI,I,OK,23.1028,20.0668,-0.20326,-0.288327,0.6838,0.9408709999999999,no,
4307,XLOC_004180,XLOC_004180,YLL067W-A,XII:584-4301,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4308,XLOC_004181,XLOC_004181,YLL066W-B,XII:5604-5775,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4309,XLOC_004182,XLOC_004182,YLL066W-A,XII:6119-9836,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4310,XLOC_004183,XLOC_004183,YLL065W,XII:11725-12076,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4311,XLOC_004184,XLOC_004184,MMP1,XII:17955-19707,NI,I,OK,15.7981,1.42741,-3.4682800000000005,-2.71798,0.02175,0.34886999999999996,no,
4312,XLOC_004185,XLOC_004185,YLL058W,XII:23568-25296,NI,I,OK,11.853,13.9165,0.231541,0.333067,0.64985,0.933132,no,
4313,XLOC_004186,XLOC_004186,YCT1,XII:30108-31704,NI,I,NOTEST,4.6697,5.864669999999999,0.32871999999999996,0.0,1.0,1.0,no,
4314,XLOC_004187,XLOC_004187,LDB18,XII:40665-41205,NI,I,OK,27.7531,42.9172,0.628904,0.6979850000000001,0.31605,0.819635,no,
4315,XLOC_004188,XLOC_004188,YLL047W,XII:46671-47463,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4316,XLOC_004189,XLOC_004189,YLL044W,XII:47858-48662,NI,I,OK,517.774,706.89,0.449162,0.6581819999999999,0.35225,0.8367870000000001,no,
4317,XLOC_004190,XLOC_004190,FPS1,XII:49937-51947,NI,I,NOTEST,9.03402,5.6583,-0.6750010000000001,0.0,1.0,1.0,no,
4318,XLOC_004191,XLOC_004191,YLL037W,XII:66561-68256,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4319,XLOC_004192,XLOC_004192,GRC3,XII:68579-70478,NI,I,NOTEST,2.9116,1.8918,-0.622051,0.0,1.0,1.0,no,
4320,XLOC_004193,XLOC_004193,IRC19,XII:73408-74101,NI,I,OK,16.9894,5.9874,-1.50463,-1.4098600000000001,0.1879,0.7526619999999999,no,
4321,XLOC_004194,XLOC_004194,FRA1,XII:81460-83710,NI,I,OK,19.1709,20.206,0.0758657,0.129227,0.8698,0.9727950000000001,no,
4322,XLOC_004195,XLOC_004195,TPO1,XII:84803-86564,NI,I,OK,17.4372,37.7726,1.11517,1.8435099999999998,0.0109,0.242259,no,
4323,XLOC_004196,XLOC_004196,ISA1,XII:87402-88155,NI,I,OK,113.84299999999999,107.546,-0.0820961,-0.155212,0.8366,0.971607,no,
4324,XLOC_004197,XLOC_004197,HSP104,XII:88622-91349,NI,I,OK,17.4795,23.5871,0.432332,0.810504,0.3331,0.828551,no,
4325,XLOC_004198,XLOC_004198,tP(UGG)L,XII:92547-92650,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4326,XLOC_004199,XLOC_004199,PAU17,XII:94746-95121,NI,I,NOTEST,0.0,1.9337400000000002,inf,0.0,1.0,1.0,no,
4327,XLOC_004200,XLOC_004200,SPA2,XII:100946-105347,NI,I,NOTEST,0.619115,0.609366,-0.022898500000000002,0.0,1.0,1.0,no,
4328,XLOC_004201,XLOC_004201,YLL019W-A,XII:105555-107899,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
4329,XLOC_004202,XLOC_004202,YLL017W,XII:112233-112545,NI,I,NOTEST,0.0,3.56975,inf,0.0,1.0,1.0,no,
